PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,[1] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep1.raw.PG.MS2Quantity,[2] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep2.raw.PG.MS2Quantity,[3] 07172024_300SPD_5cmIO_JW_200ngMix1_Rep3.raw.PG.MS2Quantity,[4] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep1.raw.PG.MS2Quantity,[5] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep2.raw.PG.MS2Quantity,[6] 07172024_300SPD_5cmIO_JW_200ngMix2_Rep3.raw.PG.MS2Quantity,[7] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep1.raw.PG.MS2Quantity,[8] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep2.raw.PG.MS2Quantity,[9] 07172024_300SPD_5cmIO_JW_200ngMix3_Rep3.raw.PG.MS2Quantity,[10] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep1.raw.PG.MS2Quantity,[11] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep2.raw.PG.MS2Quantity,[12] 07172024_300SPD_5cmIO_JW_200ngMix4_Rep3.raw.PG.MS2Quantity,[13] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep1.raw.PG.MS2Quantity,[14] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep2.raw.PG.MS2Quantity,[15] 07172024_300SPD_5cmIO_JW_200ngMix5_Rep3.raw.PG.MS2Quantity
A0A6Q8PF05;B4DHE8;Q96DH6,A0A6Q8PF05;B4DHE8;Q96DH6,MSI2,Homo sapiens,Musashi RNA binding protein 2 (Fragment);Musashi RNA binding protein 2;RNA-binding protein Musashi homolog 2,681.2980346679688,637.0364379882812,738.0609130859375,614.0878906,835.9163818359375,614.7321166992188,702.013916,704.6173095703125,618.6422729492188,633.6154174804688,641.3540649414062,684.0110473632812,621.8305664,703.0424194335938,672.3105469
A0A6Q8PF18;A0A6Q8PFL9;A0A6Q8PHG4;D6R9E3;Q9BWT6,A0A6Q8PF18;A0A6Q8PFL9;A0A6Q8PHG4;D6R9E3;Q9BWT6,;;;MND1;MND1,Homo sapiens,Tripartite motif-containing protein 2;RING-type domain-containing protein;Tripartite motif-containing protein 2;Meiotic nuclear division protein 1 homolog;Meiotic nuclear division protein 1 homolog,236.6166992,NaN,335.9808044433594,300.8065490722656,92.69664764404297,83.06204986572266,360.95074462890625,163.00372314453125,264.8319396972656,300.6281738,285.33074951171875,240.69468688964844,245.7645263671875,NaN,410.4121094
A0A6Q8PF27;A0A6Q8PF62;A0A6Q8PF70;A0A6Q8PF86;A0A6Q8PFJ3;A0A6Q8PG59;A0A6Q8PGB4;A0A6Q8PGC1;A0A6Q8PGP4;A0A6Q8PGW0;A0A6Q8PGW5;A0A6Q8PGY4;A0A6Q8PGY7;A0A6Q8PHA1;A0A6Q8PHC7;A0A6Q8PHH5;A0A6Q8PHK3;A0A6Q8PHP5;Q92562,A0A6Q8PF27;A0A6Q8PF62;A0A6Q8PF70;A0A6Q8PF86;A0A6Q8PFJ3;A0A6Q8PG59;A0A6Q8PGB4;A0A6Q8PGC1;A0A6Q8PGP4;A0A6Q8PGW0;A0A6Q8PGW5;A0A6Q8PGY4;A0A6Q8PGY7;A0A6Q8PHA1;A0A6Q8PHC7;A0A6Q8PHH5;A0A6Q8PHK3;A0A6Q8PHP5;Q92562,FIG4,Homo sapiens,FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase (Fragment);FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;FIG4 phosphoinositide 5-phosphatase;Polyphosphoinositide phosphatase,8.970777512,24.043590545654297,NaN,NaN,22.729158401489258,7.215516567230225,15.567817687988281,20.696683883666992,26.267114639282227,NaN,NaN,NaN,20.20629119873047,15.856803894042969,20.752107620239258
A0A6Q8PF30;A0A6Q8PH02;A0A6Q8PHI6;A0A6Q8PHK2;A0A6Q8PHK8;E7ESJ3;Q9UPS8,A0A6Q8PF30;A0A6Q8PH02;A0A6Q8PHI6;A0A6Q8PHK2;A0A6Q8PHK8;E7ESJ3;Q9UPS8,ANKRD26,Homo sapiens,Ankyrin repeat domain containing 26 (Fragment);Ankyrin repeat domain containing 26;Ankyrin repeat domain containing 26 (Fragment);Ankyrin repeat domain containing 26 (Fragment);Ankyrin repeat domain containing 26 (Fragment);Ankyrin repeat domain containing 26;Ankyrin repeat domain-containing protein 26,527.3901367,557.6115112304688,509.2320556640625,866.5277709960938,741.4109497070312,675.6281127929688,582.8276977539062,773.1248779296875,837.2418823242188,797.6588134765625,848.7625732421875,821.2401733398438,663.3488159179688,777.5852661132812,NaN
A0A6Q8PF33;P49588,A0A6Q8PF33;P49588,AARS1,Homo sapiens,"Alanine--tRNA ligase;Alanine--tRNA ligase, cytoplasmic",7126.356934,7335.123047,7082.383789,7191.529785,7393.555664,7078.986816,6827.109375,6955.090332,7121.293945,7526.144531,7432.729492,7282.205566,6975.565918,7213.091309,7240.04541
A0A6Q8PF44;A0A6Q8PGN3;A0A6Q8PH71;A0A6Q8PHA2;Q27J81,A0A6Q8PF44;A0A6Q8PGN3;A0A6Q8PH71;A0A6Q8PHA2;Q27J81,INF2,Homo sapiens,Inverted formin 2;Inverted formin 2;Inverted formin 2;Inverted formin 2;Inverted formin-2,549.8669434,604.9699707,656.6096801757812,608.6102294921875,583.4332885742188,575.3721313476562,600.9277344,572.5612182617188,583.1220703,584.7424926757812,542.5447387695312,556.4349365234375,593.404541,579.7036133,648.9904785
A0A6Q8PF47;A0A6Q8PHA5;A0A6Q8PHE3;B4DDD8;E7ETE2;P12081,A0A6Q8PF47;A0A6Q8PHA5;A0A6Q8PHE3;B4DDD8;E7ETE2;P12081,HARS1,Homo sapiens,"Histidine--tRNA ligase, cytoplasmic;Histidine--tRNA ligase, cytoplasmic;Histidine--tRNA ligase, cytoplasmic;Histidine--tRNA ligase, cytoplasmic;Histidine--tRNA ligase, cytoplasmic;Histidine--tRNA ligase, cytoplasmic",2793.348388671875,2461.133789,2648.735595703125,2529.169434,2503.009521484375,2520.412353515625,2684.772949,2694.578125,2630.217773,2634.149902,2766.186035,2648.943359,2835.536621,2930.061035,2944.95459
A0A6Q8PF94;A0A8I5KPB2;A0A8I5KR14;O15344,A0A6Q8PF94;A0A8I5KPB2;A0A8I5KR14;O15344,MID1,Homo sapiens,RING-type E3 ubiquitin transferase;RING-type E3 ubiquitin transferase;RING-type E3 ubiquitin transferase;E3 ubiquitin-protein ligase Midline-1,345.06378173828125,424.4345397949219,307.0769958496094,465.5332946777344,397.7947082519531,314.7033996582031,361.5770263671875,331.12628173828125,304.9143371582031,370.84307861328125,453.5436096191406,342.6249084472656,400.2119141,400.3261719,353.5677795410156
A0A6Q8PFA6;A0A6Q8PH57,A0A6Q8PFA6;A0A6Q8PH57,KIF2A,Homo sapiens,Kinesin-like protein,832.2546997070312,781.7780151367188,811.3892211914062,793.5475463867188,794.3856201171875,819.6907958984375,781.5675048828125,877.0467529296875,850.3382568359375,855.2697754,748.6650391,828.9449462890625,802.8790893554688,920.4812622070312,834.0806884765625
A0A6Q8PFE0;A0A6Q8PFV8;A0A6Q8PFW8;A0A7I2S2S9;H7C5J5;Q9HAV0,A0A6Q8PFE0;A0A6Q8PFV8;A0A6Q8PFW8;A0A7I2S2S9;H7C5J5;Q9HAV0,GNB4,Homo sapiens,G protein subunit beta 4;G protein subunit beta 4;G protein subunit beta 4;G protein subunit beta 4;G protein subunit beta 4;Guanine nucleotide-binding protein subunit beta-4,303.7485046386719,295.5801696777344,279.38397216796875,372.6848145,371.07318115234375,331.3955993652344,327.37261962890625,418.6406555175781,331.2503967285156,334.8791198730469,344.8968811035156,384.4724426269531,314.7344055175781,367.3126525878906,279.6646423339844
A0A6Q8PFE1;A0A6Q8PFM5;A0A6Q8PG15;A0A7I2PK44;O95831,A0A6Q8PFE1;A0A6Q8PFM5;A0A6Q8PG15;A0A7I2PK44;O95831,AIFM1,Homo sapiens,"Apoptosis inducing factor mitochondria associated 1;Apoptosis inducing factor mitochondria associated 1;Apoptosis inducing factor mitochondria associated 1;Apoptosis inducing factor mitochondria associated 1;Apoptosis-inducing factor 1, mitochondrial",3804.464355,3802.107422,3799.808594,3974.009033203125,3961.235595703125,3839.790771484375,3732.492431640625,3858.043457,3820.250488,3946.140869140625,3811.149169921875,3645.779052734375,3746.23877,3816.208251953125,3958.196044921875
A0A6Q8PFF9,A0A6Q8PFF9,CHMP1A,Homo sapiens,Charged multivesicular body protein 1A,885.3934326171875,1253.453369140625,1166.7449951171875,996.1325073242188,1026.985352,918.0371094,888.6690063476562,794.7260742,876.4707641601562,904.2807617,830.9762573242188,800.5960083007812,841.1729125976562,928.8398438,945.755127
A0A6Q8PFI8;P11166,A0A6Q8PFI8;P11166,SLC2A1,Homo sapiens,"Solute carrier family 2 member 1;Solute carrier family 2, facilitated glucose transporter member 1",1072.8433837890625,987.4486694335938,1030.032715,1005.5894165039062,783.9433594,800.7062988,704.6221923828125,692.7092895507812,1018.3638916015625,1044.5919189453125,965.6735229492188,988.4257202148438,910.4698486328125,1146.98877,770.4791870117188
A0A6Q8PFJ0;P02545,A0A6Q8PFJ0;P02545,LMNA,Homo sapiens,Lamin A/C;Prelamin-A/C,19181.57227,19822.0625,19614.5625,19525.86133,19921.19141,20063.0957,19701.98828,19865.35352,19810.75195,19773.41016,19979.2168,20201.02344,19676.6582,20210.91016,19648.11133
A0A6Q8PFJ4;A0A6Q8PGS9;O95140,A0A6Q8PFJ4;A0A6Q8PGS9;O95140,MFN2,Homo sapiens,Mitofusin 2;Mitofusin 2;Mitofusin-2,132.36471557617188,130.3528289794922,154.7030029296875,164.0071258544922,138.44203186035156,147.8350830078125,144.1540985107422,139.4983367919922,133.41835021972656,91.67859649658203,106.31917572021484,136.40037536621094,134.4933319091797,124.1130371,152.63070678710938
A0A6Q8PFK8;A0A6Q8PGK1;P04792,A0A6Q8PFK8;A0A6Q8PGK1;P04792,HSPB1,Homo sapiens,Heat shock protein family B (small) member 1;Heat shock protein beta-1;Heat shock protein beta-1,11509.47656,11070.56055,11023.46387,11181.62695,11391.27441,11009.3623,10623.01563,10951.71973,11483.10254,11092.84961,11145.96973,11059.04004,11150.71973,11231.86035,11454.81836
A0A6Q8PFL5;A0A6Q8PFT9;A0A6Q8PGB2;A0A6Q8PGF7;A0A6Q8PGT8;A0A6Q8PGW1;Q6UWE0,A0A6Q8PFL5;A0A6Q8PFT9;A0A6Q8PGB2;A0A6Q8PGF7;A0A6Q8PGT8;A0A6Q8PGW1;Q6UWE0,LRSAM1,Homo sapiens,Leucine rich repeat and sterile alpha motif containing 1;Leucine rich repeat and sterile alpha motif containing 1;Leucine rich repeat and sterile alpha motif containing 1;Leucine rich repeat and sterile alpha motif containing 1;Leucine rich repeat and sterile alpha motif containing 1;Leucine rich repeat and sterile alpha motif containing 1;E3 ubiquitin-protein ligase LRSAM1,253.44601440429688,247.1800537109375,224.67417907714844,250.70236206054688,263.8723145,249.9608612060547,261.4991760253906,234.7458496,231.1624298095703,265.9598693847656,274.3208008,233.7376708984375,222.7313995361328,272.2244567871094,259.9398498535156
A0A6Q8PFU3;A0A6Q8PG63;P43034,A0A6Q8PFU3;A0A6Q8PG63;P43034,PAFAH1B1,Homo sapiens,Platelet-activating factor acetylhydrolase IB subunit alpha;Platelet activating factor acetylhydrolase 1b regulatory subunit 1;Platelet-activating factor acetylhydrolase IB subunit beta,1343.412598,1325.580078,1275.5206298828125,1301.3411865234375,1366.4666748046875,1347.295166015625,1371.880859,1368.145751953125,1341.3096923828125,1096.823242,1134.4349365234375,1287.5821533203125,1325.554688,1320.4764404296875,1214.921387
A0A6Q8PFY3;Q9BXW9,A0A6Q8PFY3;Q9BXW9,FANCD2,Homo sapiens,FA complementation group D2 (Fragment);Fanconi anemia group D2 protein,100.5579605102539,110.53143310546875,97.21128845214844,100.1608657836914,99.95117950439453,104.35291290283203,100.88935089111328,96.16830444335938,103.61246490478516,103.27100372314453,76.23834991455078,74.75856781,83.23309326171875,110.82916259765625,107.32404327392578
A0A6Q8PFY7;Q92734,A0A6Q8PFY7;Q92734,TFG,Homo sapiens,Trafficking from ER to golgi regulator;Protein TFG,676.2910156,694.9282227,757.5285034179688,792.0025024414062,733.0999755859375,735.2559204101562,907.4561157226562,800.9776000976562,885.9000854492188,798.2010498046875,852.7183837890625,723.7312012,890.0484619140625,302.1166687011719,487.2651062011719
A0A6Q8PGA8;A0A6Q8PGI6;A0A6Q8PGW4;A0A6Q8PGZ8;A0A6Q8PHH9;P41250,A0A6Q8PGA8;A0A6Q8PGI6;A0A6Q8PGW4;A0A6Q8PGZ8;A0A6Q8PHH9;P41250,GARS1,Homo sapiens,Glycine--tRNA ligase;Glycine--tRNA ligase;glycine--tRNA ligase;Glycine--tRNA ligase;glycine--tRNA ligase;Glycine--tRNA ligase,6335.534668,6155.642578,6203.679688,6277.593262,6090.082031,6273.903809,6428.220215,6070.602539,6410.399902,6380.316895,6339.361816,6197.318359,6206.322266,6049.389648,5959.322266
A0A6Q8PGB0;P24928,A0A6Q8PGB0;P24928,POLR2A,Homo sapiens,DNA-directed RNA polymerase subunit;DNA-directed RNA polymerase II subunit RPB1,709.8858642578125,710.0779418945312,692.4445801,726.6419067382812,757.6094970703125,661.2935791015625,799.7774047851562,719.6180419921875,673.9927978515625,698.8108520507812,724.1173095703125,707.7070313,751.7015380859375,738.5344848632812,746.4768066
A0A6Q8PGF4;A0A6Q8PH09;Q9NVI1,A0A6Q8PGF4;A0A6Q8PH09;Q9NVI1,FANCI,Homo sapiens,FA complementation group I;FA complementation group I;Fanconi anemia group I protein,989.2696533203125,929.5897827148438,960.2063598632812,980.2070313,1013.4124755859375,1010.2301025390625,969.7848510742188,926.8056030273438,939.1379395,959.9017333984375,905.9446411132812,881.7242431640625,890.0357666015625,939.9215087890625,892.5321044921875
A0A6Q8PGK3;A0A7P0T9G7;A0A7P0TAV2;Q99707,A0A6Q8PGK3;A0A7P0T9G7;A0A7P0TAV2;Q99707,MTR,Homo sapiens,Methionine synthase,463.6809387207031,367.7344970703125,445.56707763671875,419.2535400390625,520.7831420898438,413.1949768066406,397.4607849121094,438.94708251953125,346.36773681640625,500.0134277,445.6311340332031,493.83953857421875,446.8804931640625,443.30450439453125,447.0522461
A0A6Q8PGM6;Q9UJY1,A0A6Q8PGM6;Q9UJY1,HSPB8,Homo sapiens,Heat shock protein family B (small) member 8;Heat shock protein beta-8,506.25140380859375,464.27935791015625,611.560791,526.9467773,560.4658813476562,519.6385498046875,560.8997192382812,527.2155762,487.9197692871094,521.6257934570312,667.2489624023438,363.52911376953125,535.5725708007812,462.2146911621094,395.9070739746094
A0A6Q8PGS5;A0A6Q8PHL9;A0A6Q8PHS7;C9JEX3;Q13614,A0A6Q8PGS5;A0A6Q8PHL9;A0A6Q8PHS7;C9JEX3;Q13614,MTMR2,Homo sapiens,"Phosphatidylinositol-3,5-bisphosphate 3-phosphatase;Phosphatidylinositol-3,5-bisphosphate 3-phosphatase;Phosphatidylinositol-3,5-bisphosphate 3-phosphatase;Phosphatidylinositol-3,5-bisphosphate 3-phosphatase (Fragment);Myotubularin-related protein 2",116.68289947509766,268.5700378417969,218.81417846679688,146.85873413085938,185.42056274414062,207.77310180664062,224.82867431640625,215.59190368652344,161.7280731201172,91.19748688,125.93904876708984,158.90142822265625,243.1730194091797,117.65402221679688,275.94879150390625
A0A6Q8PGT6;P38935,A0A6Q8PGT6;P38935,IGHMBP2,Homo sapiens,Immunoglobulin mu DNA binding protein 2;DNA-binding protein SMUBP-2,60.72630692,109.6540527,97.43402862548828,91.48717498779297,131.07818603515625,113.29693603515625,138.57687377929688,101.03437805175781,97.74873352050781,155.11880493164062,85.23000336,81.43208312988281,119.6247787475586,125.68024444580078,139.89907836914062
A0A6Q8PH21;B3KXX3;Q9UHW9,A0A6Q8PH21;B3KXX3;Q9UHW9,SLC12A6,Homo sapiens,Solute carrier family 12 member 6,96.01613617,123.4316406,95.61004638671875,180.3941650390625,145.26824951171875,122.80883026123047,119.12964630126953,129.7232666015625,82.01031494140625,170.18360900878906,127.32627868652344,131.10208129882812,108.81446075439453,156.1397247314453,126.87091064453125
A0A6Q8PH75;A0A6Q8PHD2;O00458,A0A6Q8PH75;A0A6Q8PHD2;O00458,IFRD1;;IFRD1,Homo sapiens,Interferon related developmental regulator 1;Interferon-related developmental regulator 1;Interferon-related developmental regulator 1,717.5438842773438,687.0531616210938,562.5991821289062,709.5670776367188,744.5437622070312,821.7302246,532.0273438,482.16375732421875,775.0913696289062,626.9815063476562,748.5051879882812,651.0179443359375,532.265625,468.3466797,620.6901855
A0A6Q8PH91;Q9BQ69,A0A6Q8PH91;Q9BQ69,MACROD1,Homo sapiens,Mono-ADP ribosylhydrolase 1;ADP-ribose glycohydrolase MACROD1,1326.4656982421875,1270.8690185546875,996.9213256835938,1151.989013671875,1271.8702392578125,1209.966309,1439.169189453125,1291.877441,1258.063477,1005.3587646484375,809.157959,1043.4344482421875,1344.760009765625,1381.5982666015625,1430.345215
A0A6Q8PHK0;A0A994J4J0,A0A6Q8PHK0;A0A994J4J0,TRIP12,Homo sapiens,E3 ubiquitin-protein ligase;Thyroid hormone receptor interactor 12,200.8336944580078,217.8615723,203.88790893554688,230.99607849121094,209.10736083984375,224.5985107421875,251.52334594726562,218.60313415527344,205.77584838867188,252.5300293,237.2754669189453,245.4285888671875,226.6147461,215.5238037109375,213.95184326171875
A0A6Q8PHP0;P49902,A0A6Q8PHP0;P49902,NT5C2,Homo sapiens,"5'-nucleotidase, cytosolic II;Cytosolic purine 5'-nucleotidase",692.1606445,822.060791,711.7709350585938,814.1646118164062,782.5970458984375,688.6955566,769.4571533203125,711.7827148,732.0130004882812,644.2977905273438,781.5934448242188,725.4432983398438,684.5150146484375,842.3692016601562,910.4324951171875
A0A7I2SU25;Q9Y223,A0A7I2SU25;Q9Y223,GNE,Homo sapiens,Glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase;Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase,533.229248,465.2800293,562.0286865234375,523.0895385742188,555.0341186523438,495.3415222167969,538.9363403320312,495.0920104980469,522.0307006835938,586.3392333984375,532.5820313,581.0018310546875,531.0078735351562,551.5119018554688,552.1556396484375
A0A7I2V2D8;A0A7I2V2K2;A0A7I2V2R9;A0A7I2V2W5;A0A7I2V3F9;A0A7I2V3I8;A0A7I2V3J3;A0A7I2V3Z1;A0A7I2V5A2;A0A7I2V5A3;A0A7I2V637;A0A7I2V6E0;O14964,A0A7I2V2D8;A0A7I2V2K2;A0A7I2V2R9;A0A7I2V2W5;A0A7I2V3F9;A0A7I2V3I8;A0A7I2V3J3;A0A7I2V3Z1;A0A7I2V5A2;A0A7I2V5A3;A0A7I2V637;A0A7I2V6E0;O14964,HGS,Homo sapiens,Hepatocyte growth factor-regulated tyrosine kinase substrate,1062.491455078125,1118.4525146484375,1117.830322265625,1083.09668,1121.876220703125,1109.574462890625,1002.4202880859375,1054.4722900390625,1065.041992,1133.314697265625,1110.2445068359375,1147.573974609375,1099.0899658203125,1086.744629,1069.2884521484375
A0A7I2V2E0;I3L4X2;P33527,A0A7I2V2E0;I3L4X2;P33527,ABCC1,Homo sapiens,ABC-type glutathione-S-conjugate transporter;ABC-type glutathione-S-conjugate transporter (Fragment);Multidrug resistance-associated protein 1,187.9141387939453,195.17555236816406,190.81407165527344,216.9567413330078,204.6962127685547,218.29641723632812,207.7691192626953,207.51351928710938,180.84652709960938,240.39186096191406,225.20037841796875,215.66720581054688,196.74880981445312,202.44668579101562,239.2590789794922
A0A7I2V2F9;E7EUI6;H7C4K3;P05556,A0A7I2V2F9;E7EUI6;H7C4K3;P05556,ITGB1,Homo sapiens,Integrin beta;Integrin beta;Integrin beta;Integrin beta-1,3643.794922,3658.010009765625,3704.612060546875,3531.047363,3638.362548828125,3451.332275390625,3460.487305,3521.545166015625,3692.950684,3498.365478515625,3577.056152,3574.136474609375,3548.13916,3886.123291015625,3384.347412109375
A0A7I2V2H9;A0A7I2V2W0;A0A7I2V3I0;A0A7I2V3S3;A0A7I2V4B4;B3KW56;P60228,A0A7I2V2H9;A0A7I2V2W0;A0A7I2V3I0;A0A7I2V3S3;A0A7I2V4B4;B3KW56;P60228,EIF3E,Homo sapiens,Eukaryotic translation initiation factor 3 subunit E,3077.034912109375,3188.179199,3054.182861328125,3174.972168,3172.374267578125,3157.622314453125,3204.999755859375,3195.925537109375,3118.709961,3121.978027,3170.579102,3088.813232421875,3143.971435546875,3194.621337890625,3045.009277
A0A7I2V2K5;A0A7I2V473;E9PAV3;F8VZJ2;F8W0W4;H0YHX9;Q13765,A0A7I2V2K5;A0A7I2V473;E9PAV3;F8VZJ2;F8W0W4;H0YHX9;Q13765,NACA,Homo sapiens,"Nascent polypeptide associated complex subunit alpha;Nascent polypeptide associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha, muscle-specific form;Nascent polypeptide associated complex subunit alpha;Nascent polypeptide associated complex subunit alpha (Fragment);Nascent polypeptide associated complex subunit alpha;Nascent polypeptide-associated complex subunit alpha",10679.49902,10145.54102,10629.32031,10111.53418,10059.15137,10199.08594,9857.337891,9719.280273,10228.74902,11607.39844,11454.65527,11795.30176,9868.946289,9495.422852,9947.766602
A0A7I2V2M2;A0A7I2V2Y9;A0A7I2V347;A0A7I2V560;A0A7I2V5E1;A0A7I2V5L4;A0A7I2YQD7;A0A7I2YQE9;A0A7I2YQJ9;B7Z2R7;Q5T8D3,A0A7I2V2M2;A0A7I2V2Y9;A0A7I2V347;A0A7I2V560;A0A7I2V5E1;A0A7I2V5L4;A0A7I2YQD7;A0A7I2YQE9;A0A7I2YQJ9;B7Z2R7;Q5T8D3,ACBD5,Homo sapiens,Acyl-CoA-binding domain-containing protein 5,322.4576416015625,323.5281066894531,292.4321594238281,360.2805176,304.4853820800781,340.8702697753906,385.7083740234375,350.1256408691406,368.69622802734375,347.1183776855469,359.1141662597656,318.50640869140625,346.03582763671875,336.1676025390625,335.99420166015625
A0A7I2V2N8;A0A7I2V2U9;A0A7I2V409;A0A7I2V4K8;A0A7I2YQF7;H0YJI9;H0YNV4;P27448,A0A7I2V2N8;A0A7I2V2U9;A0A7I2V409;A0A7I2V4K8;A0A7I2YQF7;H0YJI9;H0YNV4;P27448,MARK3,Homo sapiens,non-specific serine/threonine protein kinase;non-specific serine/threonine protein kinase;non-specific serine/threonine protein kinase;non-specific serine/threonine protein kinase;non-specific serine/threonine protein kinase;non-specific serine/threonine protein kinase;non-specific serine/threonine protein kinase;MAP/microtubule affinity-regulating kinase 3,154.06504821777344,151.70619201660156,124.50618743896484,179.2126922607422,139.0252227783203,203.16644287109375,148.71133422851562,154.2579803466797,153.40420532226562,137.44979858398438,145.3224639892578,172.1224822998047,136.20718383789062,79.08038330078125,126.57865905761719
A0A7I2V2P4;A0A7I2V3L6;A0A7I2V5C2;A0A7I2V5H3;A0A7I2YQ87;C9JMM3;F8WEG8;G5E9Q4;O75569,A0A7I2V2P4;A0A7I2V3L6;A0A7I2V5C2;A0A7I2V5H3;A0A7I2YQ87;C9JMM3;F8WEG8;G5E9Q4;O75569,PRKRA,Homo sapiens,Protein activator of interferon induced protein kinase EIF2AK2;Protein activator of interferon induced protein kinase EIF2AK2;Protein activator of interferon induced protein kinase EIF2AK2;Protein activator of interferon induced protein kinase EIF2AK2;Protein activator of interferon induced protein kinase EIF2AK2;Protein activator of interferon induced protein kinase EIF2AK2;Protein activator of interferon induced protein kinase EIF2AK2;Protein activator of interferon induced protein kinase EIF2AK2;Interferon-inducible double-stranded RNA-dependent protein kinase activator A,622.7822266,705.3443603515625,723.9803466796875,782.8159790039062,795.3232422,753.3731689453125,687.8385620117188,728.0341797,671.887207,828.7246094,810.2236938476562,788.6008301,784.8101196289062,791.7884521484375,762.3577880859375
A0A7I2V2Q8;A0A7I2V466;A0A7I2V6E3;A0A7I2YQT5;P53634,A0A7I2V2Q8;A0A7I2V466;A0A7I2V6E3;A0A7I2YQT5;P53634,CTSC,Homo sapiens,Dipeptidyl peptidase 1;Dipeptidyl peptidase 1;dipeptidyl-peptidase I;Cathepsin C;Dipeptidyl peptidase 1,1018.557373046875,1065.866699,1071.347168,1050.306641,1039.629883,895.5223999023438,1010.6705932617188,1146.240478515625,901.3402099609375,1368.2974853515625,1363.753173828125,1463.9444580078125,1099.9481201171875,587.7260131835938,1147.688965
